date,ticker,in_index
2021-05-31,MCK,1
2021-05-31,MCO,1
2021-05-31,MDLZ,1
2021-05-31,MDT,1
2021-05-31,MET,1
2021-05-31,META,1
2021-05-31,MGM,1
2021-05-31,MHK,1
2021-05-31,MKC,1
2021-05-31,MKTX,1
2021-05-31,MLM,1
2021-05-31,MMM,1
2021-05-31,MNST,1
2021-05-31,MO,1
2021-05-31,MOS,1
2021-05-31,MPC,1
2021-05-31,MPWR,1
2021-05-31,MRK,1
2021-05-31,MRO,1
2021-05-31,MRSH,1
2021-05-31,MS,1
2021-05-31,MSCI,1
2021-05-31,MSFT,1
2021-05-31,MSI,1
2021-05-31,MTB,1
2021-05-31,MTD,1
2021-05-31,MU,1
2021-05-31,MXIM,1
2021-05-31,NCLH,1
2021-05-31,NDAQ,1
2021-05-31,NEE,1
2021-05-31,NEM,1
2021-05-31,NFLX,1
2021-05-31,NI,1
2021-05-31,NKE,1
2021-05-31,NLSN,1
2021-05-31,NOC,1
2021-05-31,NOV,1
2021-05-31,NOW,1
2021-05-31,NRG,1
2021-05-31,NSC,1
2021-05-31,NTAP,1
2021-05-31,NTRS,1
2021-05-31,NUE,1
2021-05-31,NVDA,1
2021-05-31,NVR,1
2021-05-31,NWL,1
2021-05-31,NWS,1
2021-05-31,NWSA,1
2021-05-31,NXPI,1
2021-05-31,O,1
2021-05-31,ODFL,1
2021-05-31,OKE,1
2021-05-31,OMC,1
2021-05-31,ORCL,1
2021-05-31,ORLY,1
2021-05-31,OTIS,1
2021-05-31,OXY,1
2021-05-31,PAYC,1
2021-05-31,PAYX,1
2021-05-31,PBCT,1
2021-05-31,PCAR,1
2021-05-31,PCLN,1
2021-05-31,PEG,1
2021-05-31,PENN,1
2021-05-31,PEP,1
2021-05-31,PFE,1
2021-05-31,PFG,1
2021-05-31,PG,1
2021-05-31,PGR,1
2021-05-31,PH,1
2021-05-31,PHM,1
2021-05-31,PKG,1
2021-05-31,PLD,1
2021-05-31,PM,1
2021-05-31,PNC,1
2021-05-31,PNR,1
2021-05-31,PNW,1
2021-05-31,POOL,1
2021-05-31,PPG,1
2021-05-31,PPL,1
2021-05-31,PRGO,1
2021-05-31,PRU,1
2021-05-31,PSA,1
2021-05-31,PSKY,1
2021-05-31,PSX,1
2021-05-31,PTC,1
2021-05-31,PVH,1
2021-05-31,PWR,1
2021-05-31,PXD,1
2021-05-31,PYPL,1
2021-05-31,Q,1
2021-05-31,QCOM,1
2021-05-31,QRVO,1
2021-05-31,RCL,1
2021-05-31,RE,1
2021-05-31,REG,1
2021-05-31,REGN,1
2021-05-31,RF,1
2021-05-31,RHI,1
2021-05-31,RJF,1
2021-05-31,RL,1
2021-05-31,RMD,1
2021-05-31,ROK,1
2021-05-31,ROL,1
2021-05-31,ROP,1
2021-05-31,ROST,1
2021-05-31,RSG,1
2021-05-31,RTX,1
2021-05-31,RVTY,1
2021-05-31,SBAC,1
2021-05-31,SBUX,1
2021-05-31,SCHW,1
2021-05-31,SEE,1
2021-05-31,SHW,1
2021-05-31,SIVB,1
2021-05-31,SJM,1
2021-05-31,SLB,1
2021-05-31,SNA,1
2021-05-31,SNPS,1
2021-05-31,SO,1
2021-05-31,SPG,1
2021-05-31,SPGI,1
2021-05-31,SRE,1
2021-05-31,STE,1
2021-05-31,STT,1
2021-05-31,STX,1
2021-05-31,STZ,1
2021-05-31,SW,1
2021-05-31,SWK,1
2021-05-31,SWKS,1
2021-05-31,SYF,1
2021-05-31,SYK,1
2021-05-31,SYY,1
2021-05-31,TAP,1
2021-05-31,TDG,1
2021-05-31,TDY,1
2021-05-31,TEL,1
2021-05-31,TER,1
2021-05-31,TFC,1
2021-05-31,TFX,1
2021-05-31,TGT,1
2021-05-31,TJX,1
2021-05-31,TMO,1
2021-05-31,TMUS,1
2021-05-31,TPR,1
2021-05-31,TRMB,1
2021-05-31,TROW,1
2021-05-31,TRV,1
2021-05-31,TSCO,1
2021-05-31,TSLA,1
2021-05-31,TSN,1
2021-05-31,TSO,1
2021-05-31,TT,1
2021-05-31,TTWO,1
2021-05-31,TWTR,1
2021-05-31,TXN,1
2021-05-31,TXT,1
2021-05-31,TYL,1
2021-05-31,UA,1
2021-05-31,UAA,1
2021-05-31,UAL,1
2021-05-31,UDR,1
2021-05-31,UHS,1
2021-05-31,ULTA,1
2021-05-31,UNH,1
2021-05-31,UNM,1
2021-05-31,UNP,1
2021-05-31,UPS,1
2021-05-31,URI,1
2021-05-31,USB,1
2021-05-31,V,1
2021-05-31,VFC,1
2021-05-31,VLO,1
2021-05-31,VMC,1
2021-05-31,VNO,1
2021-05-31,VRSK,1
2021-05-31,VRSN,1
2021-05-31,VRTX,1
2021-05-31,VTR,1
2021-05-31,VTRS,1
2021-05-31,VZ,1
2021-05-31,WAB,1
2021-05-31,WAT,1
2021-05-31,WBA,1
2021-05-31,WDC,1
2021-05-31,WEC,1
2021-05-31,WELL,1
2021-05-31,WFC,1
2021-05-31,WHR,1
2021-05-31,WLTW,1
2021-05-31,WM,1
2021-05-31,WMB,1
2021-05-31,WMT,1
2021-05-31,WRB,1
2021-05-31,WST,1
2021-05-31,WTW,1
2021-05-31,WU,1
2021-05-31,WY,1
2021-05-31,WYNN,1
2021-05-31,XEL,1
2021-05-31,XLNX,1
2021-05-31,XOM,1
2021-05-31,XRAY,1
2021-05-31,XYL,1
2021-05-31,YUM,1
2021-05-31,ZBH,1
2021-05-31,ZBRA,1
2021-05-31,ZION,1
2021-05-31,ZTS,1
2021-06-30,A,1
2021-06-30,AAL,1
2021-06-30,AAP,1
2021-06-30,AAPL,1
2021-06-30,ABBV,1
2021-06-30,ABMD,1
2021-06-30,ABT,1
2021-06-30,ACN,1
2021-06-30,ADBE,1
2021-06-30,ADI,1
2021-06-30,ADM,1
2021-06-30,ADP,1
2021-06-30,ADSK,1
2021-06-30,AEE,1
2021-06-30,AEP,1
2021-06-30,AES,1
2021-06-30,AFL,1
2021-06-30,AIG,1
2021-06-30,AIZ,1
2021-06-30,AJG,1
2021-06-30,AKAM,1
2021-06-30,ALB,1
2021-06-30,ALGN,1
2021-06-30,ALK,1
2021-06-30,ALL,1
2021-06-30,ALLE,1
2021-06-30,ALXN,1
2021-06-30,AMAT,1
2021-06-30,AMCR,1
2021-06-30,AMD,1
2021-06-30,AME,1
2021-06-30,AMGN,1
2021-06-30,AMP,1
2021-06-30,AMT,1
2021-06-30,AMZN,1
2021-06-30,ANET,1
2021-06-30,ANSS,1
2021-06-30,AON,1
2021-06-30,AOS,1
2021-06-30,APA,1
2021-06-30,APD,1
2021-06-30,APH,1
2021-06-30,APTV,1
2021-06-30,ARE,1
2021-06-30,ATO,1
2021-06-30,ATVI,1
2021-06-30,AVB,1
2021-06-30,AVGO,1
2021-06-30,AVY,1
2021-06-30,AWK,1
2021-06-30,AXP,1
2021-06-30,AZO,1
2021-06-30,BA,1
2021-06-30,BAC,1
2021-06-30,BALL,1
2021-06-30,BAX,1
2021-06-30,BBWI,1
2021-06-30,BBY,1
2021-06-30,BDX,1
2021-06-30,BEN,1
2021-06-30,BF-B,1
2021-06-30,BIIB,1
2021-06-30,BIO,1
2021-06-30,BK,1
2021-06-30,BKNG,1
2021-06-30,BKR,1
2021-06-30,BLK,1
2021-06-30,BMY,1
2021-06-30,BR,1
2021-06-30,BRK-B,1
2021-06-30,BSX,1
2021-06-30,BWA,1
2021-06-30,BXP,1
2021-06-30,C,1
2021-06-30,CAG,1
2021-06-30,CAH,1
2021-06-30,CARR,1
2021-06-30,CAT,1
2021-06-30,CB,1
2021-06-30,CBOE,1
2021-06-30,CBRE,1
2021-06-30,CCI,1
2021-06-30,CCL,1
2021-06-30,CDNS,1
2021-06-30,CDW,1
2021-06-30,CE,1
2021-06-30,CERN,1
2021-06-30,CF,1
2021-06-30,CFG,1
2021-06-30,CHD,1
2021-06-30,CHRW,1
2021-06-30,CHTR,1
2021-06-30,CI,1
2021-06-30,CINF,1
2021-06-30,CL,1
2021-06-30,CLX,1
2021-06-30,CMA,1
2021-06-30,CMCSA,1
2021-06-30,CME,1
2021-06-30,CMG,1
2021-06-30,CMI,1
2021-06-30,CMS,1
2021-06-30,CNC,1
2021-06-30,CNP,1
2021-06-30,COF,1
2021-06-30,COG,1
2021-06-30,COO,1
2021-06-30,COP,1
2021-06-30,COR,1
2021-06-30,COST,1
2021-06-30,CPAY,1
2021-06-30,CPB,1
2021-06-30,CPRT,1
2021-06-30,CRL,1
2021-06-30,CRM,1
2021-06-30,CSCO,1
2021-06-30,CSX,1
2021-06-30,CTAS,1
2021-06-30,CTLT,1
2021-06-30,CTRA,1
2021-06-30,CTSH,1
2021-06-30,CTVA,1
2021-06-30,CTXS,1
2021-06-30,CVS,1
2021-06-30,CVX,1
2021-06-30,CZR,1
2021-06-30,D,1
2021-06-30,DAL,1
2021-06-30,DAY,1
2021-06-30,DD,1
2021-06-30,DE,1
2021-06-30,DFS,1
2021-06-30,DG,1
2021-06-30,DGX,1
2021-06-30,DHI,1
2021-06-30,DHR,1
2021-06-30,DIS,1
2021-06-30,DISCA,1
2021-06-30,DISCK,1
2021-06-30,DISH,1
2021-06-30,DLPH,1
2021-06-30,DLR,1
2021-06-30,DLTR,1
2021-06-30,DOC,1
2021-06-30,DOV,1
2021-06-30,DOW,1
2021-06-30,DPZ,1
2021-06-30,DRE,1
2021-06-30,DRI,1
2021-06-30,DTE,1
2021-06-30,DUK,1
2021-06-30,DVA,1
2021-06-30,DVN,1
2021-06-30,DXC,1
2021-06-30,DXCM,1
2021-06-30,EA,1
2021-06-30,EBAY,1
2021-06-30,ECL,1
2021-06-30,ED,1
2021-06-30,EFX,1
2021-06-30,EG,1
2021-06-30,EIX,1
2021-06-30,EL,1
2021-06-30,ELV,1
2021-06-30,EMN,1
2021-06-30,EMR,1
2021-06-30,ENPH,1
2021-06-30,EOG,1
2021-06-30,EQIX,1
2021-06-30,EQR,1
2021-06-30,ES,1
2021-06-30,ESS,1
2021-06-30,ETN,1
2021-06-30,ETR,1
2021-06-30,ETSY,1
2021-06-30,EVRG,1
2021-06-30,EW,1
2021-06-30,EXC,1
2021-06-30,EXPD,1
2021-06-30,EXPE,1
2021-06-30,EXR,1
2021-06-30,F,1
2021-06-30,FANG,1
2021-06-30,FAST,1
2021-06-30,FB,1
2021-06-30,FBHS,1
2021-06-30,FCX,1
2021-06-30,FDX,1
2021-06-30,FE,1
2021-06-30,FFIV,1
2021-06-30,FIS,1
2021-06-30,FISV,1
2021-06-30,FITB,1
2021-06-30,FLT,1
2021-06-30,FMC,1
2021-06-30,FOX,1
2021-06-30,FOXA,1
2021-06-30,FRC,1
2021-06-30,FRT,1
2021-06-30,FTNT,1
2021-06-30,FTV,1
2021-06-30,GD,1
2021-06-30,GE,1
2021-06-30,GEN,1
2021-06-30,GILD,1
2021-06-30,GIS,1
2021-06-30,GL,1
2021-06-30,GLW,1
2021-06-30,GM,1
2021-06-30,GNRC,1
2021-06-30,GOOG,1
2021-06-30,GOOGL,1
2021-06-30,GPC,1
2021-06-30,GPN,1
2021-06-30,GPS,1
2021-06-30,GRMN,1
2021-06-30,GS,1
2021-06-30,GWW,1
2021-06-30,HAL,1
2021-06-30,HAS,1
2021-06-30,HBAN,1
2021-06-30,HBI,1
2021-06-30,HCA,1
2021-06-30,HD,1
2021-06-30,HES,1
2021-06-30,HFC,1
2021-06-30,HIG,1
2021-06-30,HII,1
2021-06-30,HLT,1
2021-06-30,HOLX,1
2021-06-30,HON,1
2021-06-30,HPE,1
2021-06-30,HPQ,1
2021-06-30,HRL,1
2021-06-30,HRS,1
2021-06-30,HSIC,1
2021-06-30,HST,1
2021-06-30,HSY,1
2021-06-30,HUM,1
2021-06-30,HWM,1
2021-06-30,IBM,1
2021-06-30,ICE,1
2021-06-30,IDXX,1
2021-06-30,IEX,1
2021-06-30,IFF,1
2021-06-30,ILMN,1
2021-06-30,INCY,1
2021-06-30,INFO,1
2021-06-30,INTC,1
2021-06-30,INTU,1
2021-06-30,IP,1
2021-06-30,IPG,1
2021-06-30,IPGP,1
2021-06-30,IQV,1
2021-06-30,IR,1
2021-06-30,IRM,1
2021-06-30,ISRG,1
2021-06-30,IT,1
2021-06-30,ITW,1
2021-06-30,IVZ,1
2021-06-30,J,1
2021-06-30,JBHT,1
2021-06-30,JCI,1
2021-06-30,JEC,1
2021-06-30,JKHY,1
2021-06-30,JNJ,1
2021-06-30,JNPR,1
2021-06-30,JOYG,1
2021-06-30,JPM,1
2021-06-30,K,1
2021-06-30,KEY,1
2021-06-30,KEYS,1
2021-06-30,KHC,1
2021-06-30,KIM,1
2021-06-30,KLAC,1
2021-06-30,KMB,1
2021-06-30,KMI,1
2021-06-30,KMX,1
2021-06-30,KO,1
2021-06-30,KORS,1
2021-06-30,KR,1
2021-06-30,KSU,1
2021-06-30,L,1
2021-06-30,LDOS,1
2021-06-30,LEG,1
2021-06-30,LEN,1
2021-06-30,LH,1
2021-06-30,LHX,1
2021-06-30,LIN,1
2021-06-30,LKQ,1
2021-06-30,LLY,1
2021-06-30,LMT,1
2021-06-30,LNC,1
2021-06-30,LNT,1
2021-06-30,LOW,1
2021-06-30,LRCX,1
2021-06-30,LUK,1
2021-06-30,LUMN,1
2021-06-30,LUV,1
2021-06-30,LVS,1
2021-06-30,LW,1
2021-06-30,LYB,1
2021-06-30,LYV,1
2021-06-30,MA,1
2021-06-30,MAA,1
2021-06-30,MAR,1
2021-06-30,MAS,1
2021-06-30,MCD,1
2021-06-30,MCHP,1
2021-06-30,MCK,1
2021-06-30,MCO,1
2021-06-30,MDLZ,1
2021-06-30,MDT,1
2021-06-30,MET,1
2021-06-30,META,1
2021-06-30,MGM,1
2021-06-30,MHK,1
2021-06-30,MKC,1
2021-06-30,MKTX,1
2021-06-30,MLM,1
2021-06-30,MMM,1
2021-06-30,MNST,1
2021-06-30,MO,1
2021-06-30,MOS,1
2021-06-30,MPC,1
2021-06-30,MPWR,1
2021-06-30,MRK,1
2021-06-30,MRO,1
2021-06-30,MRSH,1
2021-06-30,MS,1
2021-06-30,MSCI,1
2021-06-30,MSFT,1
2021-06-30,MSI,1
2021-06-30,MTB,1
2021-06-30,MTD,1
2021-06-30,MU,1
2021-06-30,MXIM,1
2021-06-30,NCLH,1
2021-06-30,NDAQ,1
2021-06-30,NEE,1
2021-06-30,NEM,1
2021-06-30,NFLX,1
2021-06-30,NI,1
2021-06-30,NKE,1
2021-06-30,NLSN,1
2021-06-30,NOC,1
2021-06-30,NOV,1
2021-06-30,NOW,1
2021-06-30,NRG,1
2021-06-30,NSC,1
2021-06-30,NTAP,1
2021-06-30,NTRS,1
2021-06-30,NUE,1
2021-06-30,NVDA,1
2021-06-30,NVR,1
2021-06-30,NWL,1
2021-06-30,NWS,1
2021-06-30,NWSA,1
2021-06-30,NXPI,1
2021-06-30,O,1
2021-06-30,ODFL,1
2021-06-30,OGN,1
2021-06-30,OKE,1
2021-06-30,OMC,1
2021-06-30,ORCL,1
2021-06-30,ORLY,1
2021-06-30,OTIS,1
2021-06-30,OXY,1
2021-06-30,PAYC,1
2021-06-30,PAYX,1
2021-06-30,PBCT,1
2021-06-30,PCAR,1
2021-06-30,PCLN,1
2021-06-30,PEG,1
2021-06-30,PENN,1
2021-06-30,PEP,1
2021-06-30,PFE,1
2021-06-30,PFG,1
2021-06-30,PG,1
2021-06-30,PGR,1
2021-06-30,PH,1
2021-06-30,PHM,1
2021-06-30,PKG,1
2021-06-30,PLD,1
2021-06-30,PM,1
2021-06-30,PNC,1
2021-06-30,PNR,1
2021-06-30,PNW,1
2021-06-30,POOL,1
2021-06-30,PPG,1
2021-06-30,PPL,1
2021-06-30,PRGO,1
2021-06-30,PRU,1
2021-06-30,PSA,1
2021-06-30,PSKY,1
2021-06-30,PSX,1
2021-06-30,PTC,1
2021-06-30,PVH,1
2021-06-30,PWR,1
2021-06-30,PXD,1
2021-06-30,PYPL,1
2021-06-30,Q,1
2021-06-30,QCOM,1
2021-06-30,QRVO,1
2021-06-30,RCL,1
2021-06-30,RE,1
2021-06-30,REG,1
2021-06-30,REGN,1
2021-06-30,RF,1
2021-06-30,RHI,1
2021-06-30,RJF,1
2021-06-30,RL,1
2021-06-30,RMD,1
2021-06-30,ROK,1
2021-06-30,ROL,1
2021-06-30,ROP,1
2021-06-30,ROST,1
2021-06-30,RSG,1
2021-06-30,RTX,1
2021-06-30,RVTY,1
2021-06-30,SBAC,1
2021-06-30,SBUX,1
2021-06-30,SCHW,1
2021-06-30,SEE,1
2021-06-30,SHW,1
2021-06-30,SIVB,1
2021-06-30,SJM,1
2021-06-30,SLB,1
2021-06-30,SNA,1
2021-06-30,SNPS,1
2021-06-30,SO,1
2021-06-30,SPG,1
2021-06-30,SPGI,1
2021-06-30,SRE,1
2021-06-30,STE,1
2021-06-30,STT,1
2021-06-30,STX,1
2021-06-30,STZ,1
2021-06-30,SW,1
2021-06-30,SWK,1
2021-06-30,SWKS,1
2021-06-30,SYF,1
2021-06-30,SYK,1
2021-06-30,SYY,1
2021-06-30,TAP,1
2021-06-30,TDG,1
2021-06-30,TDY,1
2021-06-30,TEL,1
2021-06-30,TER,1
2021-06-30,TFC,1
2021-06-30,TFX,1
2021-06-30,TGT,1
2021-06-30,TJX,1
2021-06-30,TMO,1
2021-06-30,TMUS,1
2021-06-30,TPR,1
2021-06-30,TRMB,1
2021-06-30,TROW,1
2021-06-30,TRV,1
2021-06-30,TSCO,1
2021-06-30,TSLA,1
2021-06-30,TSN,1
2021-06-30,TSO,1
2021-06-30,TT,1
2021-06-30,TTWO,1
2021-06-30,TWTR,1
2021-06-30,TXN,1
2021-06-30,TXT,1
2021-06-30,TYL,1
2021-06-30,UA,1
2021-06-30,UAA,1
2021-06-30,UAL,1
2021-06-30,UDR,1
2021-06-30,UHS,1
2021-06-30,ULTA,1
2021-06-30,UNH,1
2021-06-30,UNM,1
2021-06-30,UNP,1
2021-06-30,UPS,1
2021-06-30,URI,1
2021-06-30,USB,1
2021-06-30,V,1
2021-06-30,VFC,1
2021-06-30,VLO,1
2021-06-30,VMC,1
2021-06-30,VNO,1
2021-06-30,VRSK,1
2021-06-30,VRSN,1
2021-06-30,VRTX,1
2021-06-30,VTR,1
2021-06-30,VTRS,1
2021-06-30,VZ,1
2021-06-30,WAB,1
2021-06-30,WAT,1
2021-06-30,WBA,1
2021-06-30,WDC,1
2021-06-30,WEC,1
2021-06-30,WELL,1
2021-06-30,WFC,1
2021-06-30,WHR,1
2021-06-30,WLTW,1
2021-06-30,WM,1
2021-06-30,WMB,1
2021-06-30,WMT,1
2021-06-30,WRB,1
2021-06-30,WST,1
2021-06-30,WTW,1
2021-06-30,WU,1
2021-06-30,WY,1
2021-06-30,WYNN,1
2021-06-30,XEL,1
2021-06-30,XLNX,1
2021-06-30,XOM,1
2021-06-30,XRAY,1
2021-06-30,XYL,1
2021-06-30,YUM,1
2021-06-30,ZBH,1
2021-06-30,ZBRA,1
2021-06-30,ZION,1
2021-06-30,ZTS,1
2021-07-31,A,1
2021-07-31,AAL,1
2021-07-31,AAP,1
2021-07-31,AAPL,1
2021-07-31,ABBV,1
2021-07-31,ABMD,1
2021-07-31,ABT,1
2021-07-31,ACN,1
2021-07-31,ADBE,1
2021-07-31,ADI,1
2021-07-31,ADM,1
2021-07-31,ADP,1
2021-07-31,ADSK,1
2021-07-31,AEE,1
2021-07-31,AEP,1
2021-07-31,AES,1
2021-07-31,AFL,1
2021-07-31,AIG,1
2021-07-31,AIZ,1
2021-07-31,AJG,1
2021-07-31,AKAM,1
2021-07-31,ALB,1
2021-07-31,ALGN,1
2021-07-31,ALK,1
2021-07-31,ALL,1
2021-07-31,ALLE,1
2021-07-31,ALXN,1
2021-07-31,AMAT,1
2021-07-31,AMCR,1
2021-07-31,AMD,1
2021-07-31,AME,1
2021-07-31,AMGN,1
2021-07-31,AMP,1
2021-07-31,AMT,1
2021-07-31,AMZN,1
2021-07-31,ANET,1
2021-07-31,ANSS,1
2021-07-31,AON,1
2021-07-31,AOS,1
2021-07-31,APA,1
2021-07-31,APD,1
2021-07-31,APH,1
2021-07-31,APTV,1
2021-07-31,ARE,1
2021-07-31,ATO,1
2021-07-31,ATVI,1
2021-07-31,AVB,1
2021-07-31,AVGO,1
2021-07-31,AVY,1
2021-07-31,AWK,1
2021-07-31,AXP,1
2021-07-31,AZO,1
2021-07-31,BA,1
2021-07-31,BAC,1
2021-07-31,BALL,1
2021-07-31,BAX,1
2021-07-31,BBWI,1
2021-07-31,BBY,1
2021-07-31,BDX,1
2021-07-31,BEN,1
2021-07-31,BF-B,1
2021-07-31,BIIB,1
2021-07-31,BIO,1
2021-07-31,BK,1
2021-07-31,BKNG,1
2021-07-31,BKR,1
2021-07-31,BLK,1
2021-07-31,BMY,1
2021-07-31,BR,1
2021-07-31,BRK-B,1
2021-07-31,BSX,1
2021-07-31,BWA,1
2021-07-31,BXP,1
2021-07-31,C,1
2021-07-31,CAG,1
2021-07-31,CAH,1
2021-07-31,CARR,1
2021-07-31,CAT,1
2021-07-31,CB,1
2021-07-31,CBOE,1
2021-07-31,CBRE,1
2021-07-31,CCI,1
2021-07-31,CCL,1
2021-07-31,CDNS,1
2021-07-31,CDW,1
2021-07-31,CE,1
2021-07-31,CERN,1
2021-07-31,CF,1
2021-07-31,CFG,1
2021-07-31,CHD,1
2021-07-31,CHRW,1
2021-07-31,CHTR,1
2021-07-31,CI,1
2021-07-31,CINF,1
2021-07-31,CL,1
2021-07-31,CLX,1
2021-07-31,CMA,1
2021-07-31,CMCSA,1
2021-07-31,CME,1
2021-07-31,CMG,1
2021-07-31,CMI,1
2021-07-31,CMS,1
2021-07-31,CNC,1
2021-07-31,CNP,1
2021-07-31,COF,1
2021-07-31,COG,1
2021-07-31,COO,1
2021-07-31,COP,1
2021-07-31,COR,1
2021-07-31,COST,1
2021-07-31,CPAY,1
2021-07-31,CPB,1
2021-07-31,CPRT,1
2021-07-31,CRL,1
2021-07-31,CRM,1
2021-07-31,CSCO,1
2021-07-31,CSX,1
2021-07-31,CTAS,1
2021-07-31,CTLT,1
2021-07-31,CTRA,1
2021-07-31,CTSH,1
2021-07-31,CTVA,1
2021-07-31,CTXS,1
2021-07-31,CVS,1
2021-07-31,CVX,1
2021-07-31,CZR,1
2021-07-31,D,1
2021-07-31,DAL,1
2021-07-31,DAY,1
2021-07-31,DD,1
2021-07-31,DE,1
2021-07-31,DFS,1
2021-07-31,DG,1
2021-07-31,DGX,1
2021-07-31,DHI,1
2021-07-31,DHR,1
2021-07-31,DIS,1
2021-07-31,DISCA,1
2021-07-31,DISCK,1
2021-07-31,DISH,1
2021-07-31,DLPH,1
2021-07-31,DLR,1
2021-07-31,DLTR,1
2021-07-31,DOC,1
2021-07-31,DOV,1
2021-07-31,DOW,1
2021-07-31,DPZ,1
2021-07-31,DRE,1
2021-07-31,DRI,1
2021-07-31,DTE,1
2021-07-31,DUK,1
2021-07-31,DVA,1
2021-07-31,DVN,1
2021-07-31,DXC,1
2021-07-31,DXCM,1
2021-07-31,EA,1
2021-07-31,EBAY,1
2021-07-31,ECL,1
2021-07-31,ED,1
2021-07-31,EFX,1
2021-07-31,EG,1
2021-07-31,EIX,1
2021-07-31,EL,1
2021-07-31,ELV,1
2021-07-31,EMN,1
2021-07-31,EMR,1
2021-07-31,ENPH,1
2021-07-31,EOG,1
2021-07-31,EQIX,1
2021-07-31,EQR,1
2021-07-31,ES,1
2021-07-31,ESS,1
2021-07-31,ETN,1
2021-07-31,ETR,1
2021-07-31,ETSY,1
2021-07-31,EVRG,1
2021-07-31,EW,1
2021-07-31,EXC,1
2021-07-31,EXPD,1
2021-07-31,EXPE,1
2021-07-31,EXR,1
2021-07-31,F,1
2021-07-31,FANG,1
2021-07-31,FAST,1
2021-07-31,FB,1
2021-07-31,FBHS,1
2021-07-31,FCX,1
2021-07-31,FDX,1
2021-07-31,FE,1
2021-07-31,FFIV,1
2021-07-31,FIS,1
2021-07-31,FISV,1
2021-07-31,FITB,1
2021-07-31,FLT,1
2021-07-31,FMC,1
2021-07-31,FOX,1
2021-07-31,FOXA,1
2021-07-31,FRC,1
2021-07-31,FRT,1
2021-07-31,FTNT,1
2021-07-31,FTV,1
2021-07-31,GD,1
2021-07-31,GE,1
2021-07-31,GEN,1
2021-07-31,GILD,1
2021-07-31,GIS,1
2021-07-31,GL,1
2021-07-31,GLW,1
2021-07-31,GM,1
2021-07-31,GNRC,1
2021-07-31,GOOG,1
2021-07-31,GOOGL,1
2021-07-31,GPC,1
2021-07-31,GPN,1
2021-07-31,GPS,1
2021-07-31,GRMN,1
2021-07-31,GS,1
2021-07-31,GWW,1
2021-07-31,HAL,1
2021-07-31,HAS,1
2021-07-31,HBAN,1
2021-07-31,HBI,1
2021-07-31,HCA,1
2021-07-31,HD,1
2021-07-31,HES,1
2021-07-31,HIG,1
2021-07-31,HII,1
2021-07-31,HLT,1
2021-07-31,HOLX,1
2021-07-31,HON,1
2021-07-31,HPE,1
2021-07-31,HPQ,1
2021-07-31,HRL,1
2021-07-31,HRS,1
2021-07-31,HSIC,1
2021-07-31,HST,1
2021-07-31,HSY,1
2021-07-31,HUM,1
2021-07-31,HWM,1
2021-07-31,IBM,1
2021-07-31,ICE,1
2021-07-31,IDXX,1
2021-07-31,IEX,1
2021-07-31,IFF,1
2021-07-31,ILMN,1
2021-07-31,INCY,1
2021-07-31,INFO,1
2021-07-31,INTC,1
2021-07-31,INTU,1
2021-07-31,IP,1
2021-07-31,IPG,1
2021-07-31,IPGP,1
2021-07-31,IQV,1
2021-07-31,IR,1
2021-07-31,IRM,1
2021-07-31,ISRG,1
2021-07-31,IT,1
2021-07-31,ITW,1
2021-07-31,IVZ,1
2021-07-31,J,1
2021-07-31,JBHT,1
2021-07-31,JCI,1
2021-07-31,JEC,1
2021-07-31,JKHY,1
2021-07-31,JNJ,1
2021-07-31,JNPR,1
2021-07-31,JOYG,1
2021-07-31,JPM,1
2021-07-31,K,1
2021-07-31,KEY,1
2021-07-31,KEYS,1
2021-07-31,KHC,1
2021-07-31,KIM,1
2021-07-31,KLAC,1
2021-07-31,KMB,1
2021-07-31,KMI,1
2021-07-31,KMX,1
2021-07-31,KO,1
2021-07-31,KORS,1
2021-07-31,KR,1
2021-07-31,KSU,1
2021-07-31,L,1
2021-07-31,LDOS,1
2021-07-31,LEG,1
2021-07-31,LEN,1
2021-07-31,LH,1
2021-07-31,LHX,1
2021-07-31,LIN,1
2021-07-31,LKQ,1
2021-07-31,LLY,1
2021-07-31,LMT,1
2021-07-31,LNC,1
2021-07-31,LNT,1
2021-07-31,LOW,1
2021-07-31,LRCX,1
2021-07-31,LUK,1
2021-07-31,LUMN,1
2021-07-31,LUV,1
2021-07-31,LVS,1
2021-07-31,LW,1
2021-07-31,LYB,1
2021-07-31,LYV,1
2021-07-31,MA,1
2021-07-31,MAA,1
2021-07-31,MAR,1
2021-07-31,MAS,1
2021-07-31,MCD,1
2021-07-31,MCHP,1
2021-07-31,MCK,1
2021-07-31,MCO,1
2021-07-31,MDLZ,1
2021-07-31,MDT,1
2021-07-31,MET,1
2021-07-31,META,1
2021-07-31,MGM,1
2021-07-31,MHK,1
2021-07-31,MKC,1
2021-07-31,MKTX,1
2021-07-31,MLM,1
2021-07-31,MMM,1
2021-07-31,MNST,1
2021-07-31,MO,1
2021-07-31,MOS,1
2021-07-31,MPC,1
2021-07-31,MPWR,1
2021-07-31,MRK,1
2021-07-31,MRNA,1
2021-07-31,MRO,1
2021-07-31,MRSH,1
2021-07-31,MS,1
2021-07-31,MSCI,1
2021-07-31,MSFT,1
2021-07-31,MSI,1
2021-07-31,MTB,1
2021-07-31,MTD,1
2021-07-31,MU,1
2021-07-31,MXIM,1
2021-07-31,NCLH,1
